Date,High,Low,Open,Close,Volume
26/04/2024,9.49,9.49,9.49,9.49,200
25/04/2024,9.55,9.55,9.55,9.55,0
24/04/2024,9.8,9.0,9.0,9.55,400
23/04/2024,9.44,9.44,9.44,9.44,0
22/04/2024,9.44,9.44,9.44,9.44,0
19/04/2024,9.44,9.44,9.44,9.44,100
17/04/2024,9.45,9.45,9.45,9.45,0
16/04/2024,9.45,9.45,9.45,9.45,500
15/04/2024,9.5,9.5,9.5,9.5,200
12/04/2024,9.5,9.5,9.5,9.5,0
11/04/2024,9.5,9.5,9.5,9.5,4000
10/04/2024,9.75,9.75,9.75,9.75,0
09/04/2024,9.75,9.75,9.75,9.75,0
08/04/2024,9.75,9.5,9.5,9.75,800
05/04/2024,9.85,9.7,9.85,9.7,200
04/04/2024,9.85,9.85,9.85,9.85,0
03/04/2024,9.95,9.85,9.95,9.85,300
02/04/2024,10.0,9.95,10.0,9.95,200
01/04/2024,10.0,9.8,10.0,10.0,1600
29/03/2024,10.0,10.0,10.0,10.0,500
28/03/2024,10.0,10.0,10.0,10.0,0
27/03/2024,10.0,10.0,10.0,10.0,1300
26/03/2024,10.0,10.0,10.0,10.0,3200
25/03/2024,10.0,10.0,10.0,10.0,100
22/03/2024,9.87,9.87,9.87,9.87,0
21/03/2024,9.87,9.85,9.85,9.87,1200
20/03/2024,10.0,9.85,10.0,9.85,500
19/03/2024,10.4,9.7,9.7,10.4,200
18/03/2024,10.45,9.36,10.0,10.4,900
15/03/2024,10.6,10.0,10.6,10.0,3900
14/03/2024,10.25,10.0,10.25,10.0,1500
13/03/2024,10.3,9.76,9.76,10.3,800
12/03/2024,9.9,9.9,9.9,9.9,200
11/03/2024,10.0,9.62,9.62,9.94,2800
08/03/2024,9.7,9.62,9.7,9.62,600
07/03/2024,9.75,9.66,9.66,9.7,1700
06/03/2024,9.95,9.81,9.93,9.81,2700
05/03/2024,9.93,9.75,9.75,9.93,3200
04/03/2024,9.65,9.6,9.65,9.6,2600
01/03/2024,9.65,9.65,9.65,9.65,500
29/02/2024,9.78,9.66,9.78,9.66,600
28/02/2024,9.74,9.7,9.7,9.7,3100
27/02/2024,9.75,9.65,9.75,9.75,3500
26/02/2024,9.75,9.65,9.7,9.65,1600
23/02/2024,9.7,9.6,9.65,9.7,2200
22/02/2024,9.65,9.65,9.65,9.65,0
21/02/2024,9.65,9.5,9.59,9.65,3900
20/02/2024,9.59,9.5,9.5,9.59,1900
19/02/2024,9.65,9.44,9.44,9.5,8700
16/02/2024,9.4,9.4,9.4,9.4,400
15/02/2024,9.3,9.17,9.17,9.3,200
07/02/2024,9.17,9.17,9.17,9.17,0
06/02/2024,9.17,9.17,9.17,9.17,600
05/02/2024,9.19,9.11,9.19,9.17,400
02/02/2024,9.19,9.1,9.1,9.19,1800
01/02/2024,9.1,9.1,9.1,9.1,2100
31/01/2024,9.1,9.1,9.1,9.1,2100
30/01/2024,9.19,9.19,9.19,9.19,100
29/01/2024,9.19,9.19,9.19,9.19,0
26/01/2024,9.19,9.18,9.18,9.19,1900
25/01/2024,9.19,9.18,9.19,9.18,300
24/01/2024,9.15,9.1,9.1,9.15,2400
23/01/2024,9.15,9.15,9.15,9.15,100
22/01/2024,9.1,9.06,9.1,9.1,6200
19/01/2024,9.1,9.06,9.1,9.06,800
18/01/2024,9.1,9.1,9.1,9.1,1200
17/01/2024,9.03,9.03,9.03,9.03,0
16/01/2024,9.19,9.02,9.02,9.03,1300
15/01/2024,9.22,9.1,9.1,9.22,1600
12/01/2024,9.17,9.17,9.17,9.17,0
11/01/2024,9.17,9.17,9.17,9.17,100
10/01/2024,9.2,9.01,9.2,9.18,4200
09/01/2024,9.22,9.19,9.22,9.2,600
08/01/2024,9.12,9.02,9.02,9.12,1200
05/01/2024,9.17,9.03,9.05,9.17,2300
04/01/2024,9.24,9.2,9.24,9.2,300
03/01/2024,9.2,8.71,8.92,9.19,5700
02/01/2024,9.27,9.27,9.27,9.27,0
29/12/2023,9.27,9.2,9.2,9.27,1500
28/12/2023,9.2,9.05,9.05,9.2,1000
27/12/2023,9.05,9.05,9.05,9.05,0
26/12/2023,9.15,9.0,9.15,9.05,1200
25/12/2023,9.15,9.15,9.15,9.15,100
22/12/2023,9.2,9.0,9.2,9.0,2400
21/12/2023,9.2,9.2,9.2,9.2,0
20/12/2023,9.2,9.2,9.2,9.2,1200
19/12/2023,9.2,9.2,9.2,9.2,800
18/12/2023,9.2,9.2,9.2,9.2,0
15/12/2023,9.25,9.2,9.25,9.2,500
14/12/2023,9.39,9.2,9.39,9.2,1100
13/12/2023,9.41,8.84,8.84,9.41,4200
12/12/2023,9.23,9.23,9.23,9.23,1000
11/12/2023,9.23,9.23,9.23,9.23,1600
08/12/2023,9.23,9.03,9.03,9.23,4300
07/12/2023,9.03,9.03,9.03,9.03,500
06/12/2023,9.16,9.03,9.08,9.03,2700
05/12/2023,9.17,8.9,9.17,8.9,1500
04/12/2023,9.17,8.86,9.0,9.0,2200
01/12/2023,9.19,9.17,9.19,9.17,1100
30/11/2023,9.2,9.0,9.0,9.11,1600
29/11/2023,9.18,9.05,9.05,9.18,600
28/11/2023,9.2,9.03,9.2,9.03,300
27/11/2023,9.25,9.05,9.09,9.05,1000
24/11/2023,9.18,8.61,9.01,9.09,1800
23/11/2023,9.25,9.2,9.22,9.2,1300
22/11/2023,9.21,9.0,9.1,9.21,8600
21/11/2023,9.41,9.06,9.41,9.06,1000
20/11/2023,9.41,9.41,9.41,9.41,100
17/11/2023,9.5,9.0,9.5,9.1,24900
16/11/2023,9.25,9.25,9.25,9.25,100
15/11/2023,9.65,9.37,9.65,9.5,500
14/11/2023,9.7,9.45,9.5,9.45,1000
13/11/2023,9.59,9.2,9.2,9.5,1800
10/11/2023,9.64,9.4,9.64,9.6,900
09/11/2023,9.69,9.4,9.69,9.6,1600
08/11/2023,9.44,8.7,8.71,9.44,1400
07/11/2023,9.49,9.04,9.4,9.04,4100
06/11/2023,9.8,9.4,9.7,9.4,900
03/11/2023,9.8,9.01,9.8,9.79,800
02/11/2023,9.65,9.21,9.65,9.57,1400
01/11/2023,9.51,9.51,9.51,9.51,0
31/10/2023,9.51,9.51,9.51,9.51,800
30/10/2023,9.6,9.2,9.4,9.2,800
27/10/2023,9.85,9.4,9.85,9.6,1200
26/10/2023,9.9,9.32,9.9,9.87,3200
25/10/2023,10.25,10.0,10.0,10.0,1700
24/10/2023,10.2,10.0,10.0,10.0,6100
23/10/2023,10.15,9.6,9.8,10.15,7400
20/10/2023,10.35,10.0,10.35,10.0,33100
19/10/2023,10.75,10.75,10.75,10.75,0
18/10/2023,10.9,10.35,10.5,10.75,6100
17/10/2023,10.75,10.35,10.75,10.7,13200
16/10/2023,10.8,10.55,10.6,10.8,2300
13/10/2023,10.9,10.55,10.9,10.85,2900
12/10/2023,10.95,10.8,10.95,10.9,800
11/10/2023,10.9,10.8,10.9,10.8,600
10/10/2023,10.9,10.6,10.65,10.9,3500
