Date,High,Low,Open,Close,Volume
30/03/2023,33.9,33.65,33.9,33.9,974400
29/03/2023,33.9,33.0,33.0,33.55,1051600
28/03/2023,34.0,33.1,33.2,33.2,1291100
27/03/2023,33.05,32.55,32.95,32.9,728700
24/03/2023,32.45,32.05,32.2,32.4,569000
23/03/2023,31.95,31.6,31.95,31.75,635200
22/03/2023,32.8,32.0,32.8,32.0,370300
21/03/2023,32.5,31.1,32.5,32.2,706900
20/03/2023,33.25,31.75,33.25,31.9,1000600
17/03/2023,33.6,32.9,33.6,33.15,487700
16/03/2023,33.6,33.1,33.6,33.1,538200
15/03/2023,34.0,33.0,33.45,33.8,812800
14/03/2023,33.55,32.45,33.5,32.7,1029700
13/03/2023,34.0,33.4,33.4,33.5,703400
10/03/2023,34.35,33.4,33.6,34.1,1590900
09/03/2023,34.0,33.4,33.9,33.6,839300
08/03/2023,33.6,32.25,32.6,33.5,801500
07/03/2023,33.5,32.35,33.0,32.6,898300
06/03/2023,33.9,32.9,33.5,32.9,610600
03/03/2023,34.15,33.0,33.9,33.0,844900
02/03/2023,34.75,33.75,34.0,33.75,654800
01/03/2023,34.1,32.1,32.2,34.1,968500
28/02/2023,34.5,31.45,34.3,32.4,1613100
27/02/2023,35.45,33.8,35.2,33.8,1106300
24/02/2023,36.8,35.35,36.5,35.5,704100
23/02/2023,36.7,35.0,36.7,36.2,1628600
22/02/2023,38.05,36.8,37.0,36.8,1908700
21/02/2023,38.8,37.5,38.35,37.55,1982600
20/02/2023,38.1,36.4,36.4,38.0,1357000
17/02/2023,36.6,35.65,35.65,36.2,1729100
16/02/2023,35.95,35.0,35.4,35.65,1322600
15/02/2023,35.5,34.8,34.95,35.35,964300
14/02/2023,35.5,34.55,35.0,34.8,628100
13/02/2023,36.7,34.35,36.7,34.35,2233200
10/02/2023,38.5,36.75,38.0,36.9,1020000
09/02/2023,38.75,37.65,37.9,38.45,853800
